"id","title","external_tags","targets"
cklvvwqpj20408327o2m0drkhj7,"ReactJS의 Virtual DOM과 Repaint, Reflow | DrakeJin",[],"{웹 프론트엔드,개발 일반,JavaScript,React}"
ckg5zo00i2423210n1rksb0p3t,HashiCorp의 도 (The Tao of HashiCorp) :: Outsider's Dev Story,"[{""name"": {""name"": ""개발 일반""}}, {""name"": {""name"": ""개발 문화/철학/방법론""}}]",{개발 일반}
ckgbk0klh2976610p7focfvtrd,"유니티, 5개월 증강현실(AR) 앱 개발 론칭 경험기 ","[""유니티"", ""IT"", ""증강현실""]","{유니티,안드로이드,iOS,모바일}"
ckn8mjlev0240v9qyx5dlvxpx,JavaScript 배열(Array)의 발전과 성능에 대해서 자세히 알아보기,"[{""name"": {""name"": ""프론트엔드""}}, {""name"": {""name"": ""Javascript 관련""}}]","{Performance,JavaScript}"
ckgg0g4ji2935210qizpt0a1hs,개발자가 공부로 살아남는 방법,[],"{비전공자 & 신입,개발 일반,동기부여}"
ckn8mk45z1368v9qy0dsc0mj7,Getting Started With Testing in Python – Real Python,[],{Python}
ckh45uuke429960yqozal82grg,자바스크립트 개발자를 위한 AST(번역),[],"{컴퓨터 과학,JavaScript}"
ckknl6xx53722211hmgh27k4wp2,iOS ) iOS 14+에서 UIPageControl 좌우 패딩,[],"{모바일,UI/UX,iOS}"
ckn8odacv178849nqymqvbzaq6,"UX, 배움과 실무 사이에서",,{UI/UX}
ckn8obay5165709nqy6u08mzlm,Android P 베타 3을 출시했습니다,[],"{Kotlin,안드로이드}"
ckn8oblgy168229nqyofwm7jtc,Android Studio 3.2,[],"{Kotlin,안드로이드}"
ckn8nydmq98299nqy8zdf7132,추천 API 최적화 하기,,{Performance}
ckn8np4y603589nqy5tbrfjqz,토비의 스프링 | 6장. AOP2 - 다이내믹 프록시,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}]","{서버 / 백엔드,Framework}"
ckj119o1v50071hmu9hp5nimg,비동기 프로그래밍이 뭔가요?,"[""얄팍한코딩사전"", ""얄팍한 코딩사전"", ""얄팍한"", ""코딩사전"", ""코딩"", ""프로그래밍"", ""프로그래머"", ""코더"", ""개발자"", ""컴퓨터공학"", ""컴공"", ""programming"", ""programmer"", ""developer"", ""개발"", ""허니커즈"", ""coding"", ""computer sceince"", ""얄코""]","{웹 프론트엔드,개발 일반,IT 이야기,JavaScript,서버 / 백엔드}"
ckg7e2eq4376010p6cor2p0we,스케일아웃없이 순간 급증하는 주문 처리하기 (Microservice with Kafka),"[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}]","{아키텍처,서버 / 백엔드,세미나}"
ckn8oeg4d188169nqydukpd10d,FASTCAT-ElasticSearch 테스트 - 검색+동적색인,,{테스팅}
ckn79rm6k65943726pccwkdmvek,iOS ) UIBezierPath (5) - CAShapeLayer,[],{iOS}
ckjw8j0aj3360561jpkppsc7cpe,누구나 사용할 수 있는 앱 만들기: 포용성과 접근성이 중요한 이유 알아보기,"[""Android""]","{마케팅,UI/UX,기획}"
ckn8mxna20447yxqycnua1lrc,DEVIEW 2018 2일차 후기,[],{세미나}
ckk4yq0wu6180291iklgbjjnl5b,"사용하면서 알게 된 Reactor, 예제 코드로 살펴보기","[{""name"": ""functional-programming""}, {""name"": ""reactive-programming""}, {""name"": ""reactor""}]","{Java,개발 일반,Framework,컴퓨터 과학}"
cklt5zsyv139150326m5navhkk2d,코틀린 웹 프로그래밍 using Ktor (2) | Popit,"[""소프트웨어"", ""kotlin"", ""ktor"", ""코틀린""]","{웹,Kotlin,서버 / 백엔드}"
ckga5eu6t2601110nzdhf0urll,실전! Python 실행 환경 설정하기 : TOAST Meetup,,{Python}
ckkdbnopo4945901iquaeakmfbm,RxJS - Daum영화에 적용하다,"[""functional-programming"", ""reactive-programming"", ""rxjs""]","{웹,JavaScript,React}"
ckn8mk1nj1223v9qyxdjq7par,캠퍼스 핵데이 Java 코딩 컨벤션,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}]",{Java}
ckgj7d5pv106700yl5r1juo48d,Puppeteer로 크롤러 만들기 - 준비,[],{개발 일반}
ckkqhks4p1317501zpg84i16i2l,웹 사이트들의 한글 타이포그래피,[],"{웹 프론트엔드,UI/UX,개발 일반}"
ckg92ixk53533210o33zc0m559,단일 리포지터리의 좋은 점,"[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}]",{개발 일반}
ckjwfgm3z3805921vpkg3dz2ixx,Google Play에서의 앱 배포와 수익 창출 방법을 알아보세요,"[""Android"", ""App Bundle"", ""Google Play""]","{마케팅,안드로이드}"
ckjtbtvfk40201jpk62418yrh,새로워진 Google Play Console 베타를 소개합니다 ,"[""Google Play""]","{안드로이드,툴 / 생산성}"
ckmye8dvt14289772dpmuc5k2wi1,mitmproxy를 활용해 구글 애널리틱스 테스트 자동화하기,"[""Automation"", ""GA"", ""mitmproxy"", ""python"", ""QA"", ""Robotframework""]","{Python,테스팅}"
ckk4ypim36178541ikl3fm1m7od,Now in Android #24: 최신 Android 정보를 알려드립니다 ,"[""Android""]",{안드로이드}
ckn8ntwlt53999nqyefcrllmi,HTTP 쿠키와 톰캣 버전별 이슈 : TOAST Meetup,,{웹}
ckn8nr3oy25839nqyi0golfnk,콘퍼런스 참가 신청 기능 개발기,"[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}, {""name"": ""성능""}, {""name"": ""서버""}, {""name"": ""메모리 누수""}]",{세미나}
ckgg53j724131010qit5o1kgcy,프로그래머를 지탱하는 3가지 성분,[],"{동기부여,비전공자 & 신입,개발 일반}"
ckn8ntkga50459nqyrdcubh3a,아하 프론트 개발기(1) — SPA와 SSR의 장단점 그리고 Nuxt.js,"[""Development"", ""JavaScript"", ""Vuejs"", ""Nuxtjs"", ""Server Side Rendering""]",{웹 프론트엔드}
ckjaw25vg2346491ppeq69tnu7f,Presto를 이용하여 Google Sheets와 mysql 등 DB 데이터 JOIN 하기 | Popit,"[""소프트웨어"", ""데이터분석"", ""Presto"", ""SQL"", ""구글시트""]","{데이터베이스,테스팅,데브옵스,AWS}"
ckkcbcjq54275421iquqz3le2bj,[좌충우돌 개발기] API 함수 이름은 어떻게 짓는게 좋을까? | Popit,"[""소프트웨어"", ""naming""]","{개발 일반,서버 / 백엔드,동기부여}"
ckn8mjuob0719v9qy30w19ajd,이상현 IN 베를린 :: 자바 바이트코드 소개,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}]",{Java}
ckj16u0fp28642ys6z25bfz3g,[iOS] Custom Mock Network Request,[],"{iOS,테스팅}"
ckghkakhc15784810qitlgyftz4,데이터 전쟁 | 빅데이터를 넘어 패스트 데이터 시대로,"[""빅데이터"", ""하둡"", ""프로그래밍""]",{데이터 과학}
ckn8npj1k06899nqyxt2akc0r,Eva Icons - beautifully crafted Open Source UI icons for common actions and items.,[],"{UI/UX,오픈소스}"
ckgg558v14192110qiw57hkull,[번역] 개발 배우기가 정말 어려운 이유,"[""개발자"", ""성장"", ""코딩""]","{비전공자 & 신입,개발 일반,동기부여}"
ckmwsdy3h10362732dpm66ipasq2,Don't block the event loop! 매끄러운 경험을 위한 JavaScript 비동기 처리,[],{JavaScript}
ckhd3tght1287110mfh16wrzg6,return null vs undefined,,{JavaScript}
ckg8z9fnq1492710o3jjwdsb96,토비의 봄을 담은 제네릭 1편,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}]",{Java}
ckjw9ztzh3559651jpk78ajtzt2,React SSR 그 고통의 기록,"[""react"", ""server-side-rendering"", ""typescript"", ""development"", ""개발자"", ""프론트엔드"", ""리액트""]","{JavaScript,웹 프론트엔드,React}"
ckgllrwfr6208210o62gmjt90q,지속 가능한 소프트웨어를 위한 코딩 방법 - 못다한 이야기,[],"{개발 일반,Java}"
ckn8ob52l164229nqyjghcqqze,Google I/O 2018: Android의 새로운 기능,[],"{Kotlin,안드로이드}"
ckgfyp93v1486310qipfsii2nb,[번역] 프리랜서 AI 엔지니어 1 주년 회고 - Programador | Huffon Blog,"[""Etc.""]",{커리어}
ckn8novdu01379nqykufx4o35,"
                    java StringTokenizer : 생각보다 느릴까? 뜯어보자.                ","[""stringtokenizer"", ""파싱"", ""java"", ""문자열파싱"", ""string""]",{Java}
ckgvwpchj27264310tbwe8ukcxz,크롬 확장프로그램 개발⛏️ 회고,[],"{웹,웹 프론트엔드}"
ckn8oe20k185549nqy18d1hp4i,Kubernetes 환경을 위한 자바 에이전트 개발기,,"{데브옵스,Kubernetes,Java}"
ckgfyhi3u1106710qiifvhtiod,[영문/번역] 파이썬 코어 개발자가 되기까지,[],"{커리어,동기부여,Python,비전공자 & 신입}"
ckg7bi5357897710n1bjeis34m,"GitHub Protips: Tips, tricks, hacks, and secrets from Lee Reilly","[{""name"": {""name"": ""기타""}}, {""name"": {""name"": ""Git""}}]",{Git / Github}
ckn8oane9160969nqywq23x5e8,이것이 MariaDB다,[],{데이터베이스}
ckn8nqi4h17549nqyter53lw4,리눅스의 페이지 캐시와 버퍼 캐시,"[""리눅스"", ""커널""]","{운영체제,리눅스}"
ckn8nwlql82139nqyudycvwq6,레진 챌린지 CSS 개발 후기,[],"{웹 프론트엔드,웹}"
ckn8nvgni69769nqy350dy56s,리디북스 PAPER PRO UI 디자인하기,,{UI/UX}
ckgltw38d9079010o63meenlg1,버즈빌의 개발 이야기- 보안 프로토콜 TLS 1.3 ,"[""보안"", ""프로토콜""]",{보안}
ckg92lc513619110o3hy4k1v8b,Java enum의 사용,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}]",{Java}
ckkvue0cl4186331zpg5hrbp4nw,「어둠의 다크」 모드 써보기 (1),[],"{iOS,개발 일반}"
ckl8qm2t85137725qqheo9jq2o,자바 프로그래머가 자주 실수 하는 10가지 - 2,[],{Java}
ckjwd3v7l3656901vpkq3tpmq6e,이미지로 더 멋지게 공유하기,,"{디자인패턴,UI/UX,기획}"
ckjw8meyg3380251jpkbvomsxxg,"개발자가 배우는 R : 7강, 가설, 그래프 배워보기 | Popit","[""소프트웨어"", ""R"", ""개발자"", ""데이터분석""]","{툴 / 생산성,데이터 과학,비전공자 & 신입}"
ckn8o4ew0135189nqy5956ims4,The cost of JavaScript in 2019 · V8,[],{JavaScript}
ckn8nvwi974489nqyb2rmcmns,[TDD] TDD 해보니까 어때? (1),[],{테스팅}
ckn8nt5ls46319nqyaxoifz1d,"리눅스 명령어 삼대장: find, grep, awk",[],"{리눅스,운영체제}"
ckn8oe8ae186829nqy9jkbx5qj,"5일 만에 Azar Production Kubernetes cluster 이전하기",,"{Kubernetes,데브옵스}"
ckgbyqebc3778310ph8gy7r7jj,유닛테스트에 대한 생각 :: Outsider's Dev Story,[],{테스팅}
ckgfyir871206110qiu8wv7el0,SSH를 비밀번호 대입으로 해킹하려면. - 인터넷 / 소프트웨어 - 기글하드웨어,[],{보안}
ckgiqtssz4914310qnh3ypl84a,JWT를 소개합니다. : TOAST Meetup,,{보안}
ckjw8erc83332391jpk3f5b18a0,Google Next ‘18을 위해 BigQuery ML로 파생상품 거래소를 빌드한 방법,[],"{데이터베이스,머신러닝}"
ckn8mxkzc0376yxqy2b2tueod,자바 메모리 관리 - 가비지 컬렉션,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}]",{Java}
ckk2c4tcr3942671iklg03bsxzz,"Support Library, AndroidX 그리고 Jetifier 항해기 👩🏻‍🚀","[""Androidx"", ""Jetifier"", ""Support Library"", ""Programming""]","{개발 일반,안드로이드,동기부여}"
ckkqhkynf1319071zpgw4d9w7qz,iOS 14+ ) [충격 실화] IDFA를 사용하려면 사용자 동의 받아야..,[],{iOS}
ckn8ns4z634859nqydqlz7rvk,데이터베이스 사용 및 팁,[],{데이터베이스}
ckn8o5vy1142059nqy9qui51rq,신입 개발자 & 학생을 위한 Spring MVC Setting ( 3편 ) | Popit,"[""소프트웨어"", ""Spring"", ""신입개발자"", ""학생""]","{비전공자 & 신입,서버 / 백엔드,디자인패턴,Framework}"
ckh4hdy6l883230yqohzflqf3u,"30-Days-Of-React",,"{웹 프론트엔드,Framework}"
ckjaviqut2375141kped8vs77p1,풋내기 창업자의 스타트업 창업하기 8화_기획자 없이 기획하기,"[""Project Manager"", ""Wireframe"", ""Maker Culture"", ""Startup""]","{기업 / 스타트업,기획}"
ckn8ob2ss163589nqy2cpq2dke,TensorFlow Dev Summit 2018의 하이라이트를 전해드립니다,[],{머신러닝}
ckjw8j8k83335151vpkbl86xesf,반드시 알아야 할 쿠버네티스 디자인 패턴 10가지,[],"{데브옵스,서버 / 백엔드,Kubernetes}"
ckn8oc9ip172669nqy5azppdxy,딥 러닝을 사용해 휴대기기의 사용성을 향상해보세요,[],"{데이터 과학,UI/UX,머신러닝}"
ckn8o0qcj113479nqyjwpvjkwj,"2018년과 이후 JavaScript의 동향 - 브라우저 밖의 JavaScript","[""node.js"", ""javascript"", ""npm"", ""webpack"", ""parcel"", ""NativeScript"", ""React Native""]",{JavaScript}
ckllu39ot37072326m5mdvt7nq0,iOS ) Sign in with Apple (2),[],"{모바일,iOS}"
ckjjb97236075181kpesx081liw,단위 테스트는 왜 해야할까,[],"{개발 일반,테스팅,데이터 과학}"
ckgbl6jb03770510p71qvloi97,Hash Table은 프로그래머의 기본기,"[""포프TV"", ""김포프"", ""본방"", ""hash table"", ""해시 테이블"", ""해시 테이블이란"", ""기술 면접 질문"", ""기술 면접""]","{커리어,개발 일반,컴퓨터 과학}"
ckg94rsyp5299710o3fma7wtx3,"토스 서비스를 든든하게 지키는 사람들, 서버 플랫폼 팀을 만나다","[{""name"": {""name"": ""개발 일반""}}, {""name"": {""name"": ""개발 문화/철학/방법론""}}]",{기업 / 스타트업}
ckmomest4135554526pm8aq2gxij,검색을 위한 데이터 다루기,,"{개발 일반,Performance,데이터베이스}"
ckn8n0zem1168yxqybu3u2glt,Google Lighthouse – Get this Extension for 🦊 Firefox (en-US),[],{웹}
ckk7n2n7g1091781uquu4mquq90,"EC2, Fargate 약정 할인 AWS Savings Plans 발표: 예약 인스턴스(RI)를 대체할 약정 할인 방식","[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}]","{AWS,클라우드,데브옵스}"
ckjmgh7vd9080651kpez6bomm70,DB분산처리를 위한 sharding,,"{서버 / 백엔드,Java,데이터베이스}"
ckn8nwnaw82639nqyusa0n11g,쏘카 데이터 그룹 - 데이터 사이언티스트 인턴 9개월 후기,[],{비전공자 & 신입}
ckn8nqukk22929nqyu1ecwec0,Junit5 - Yun Blog | 기술 블로그,[],"{Java,테스팅}"
ckg7kfeke1734210p6zxlup8i0,데이터를 기반으로 새로운 경험을 선사하는 추천팀 이야기,"[{""name"": ""Algorithm/ML""}, {""name"": ""Algorithm/Ranking""}, {""name"": ""DB""}, {""name"": ""kakao""}, {""name"": ""kakaokrew""}, {""name"": ""network""}, {""name"": ""new-krew""}, {""name"": ""recruitment""}, {""name"": ""Statistics/Analysis""}, {""name"": ""System""}]","{머신러닝,기업 / 스타트업,데이터 과학}"
ckgg4kaxx3670010qi7zi24viq,나는 어떻게 공부했는가?,,"{동기부여,비전공자 & 신입,개발 일반}"
ckjaw16ap2343581ppe1vplhcb7,스타트업의 업무용 컴퓨터 선택하기,"[""iMac"", ""MacBook"", ""Working""]","{기업 / 스타트업,개발 일반}"
ckkcbbq9k4302741uquuaamns0w,코루틴에서 두 차례의 연속적인 LiveData 내보내기 테스트 방법을 소개합니다,[],"{안드로이드,Kotlin}"
ckn8np5ar03769nqy6oqzs2x3,Spring Boot + Envers로 엔티티 이력관리하기,[],"{Framework,서버 / 백엔드}"
ckhd3yvhj1350610n76lx69696,Android 11로 업그레이드하기: 개발자를 위한 Android 11,"[""Android""]","{모바일,안드로이드}"
ckn6z9un95744282dpc7hruoljc,커밋 메시지 주도 개발,[],{개발 일반}
ckg0mbtng926010qhzsflw6bj,처음 만나는 Svelte,"[{""name"": {""name"": ""프론트엔드""}}, {""name"": {""name"": ""Javascript 관련""}}]","{웹 프론트엔드,Framework}"
ckn8nwf1j79079nqyaxp6hxm5,kakao의 오픈소스 Ep2 - MRTE(MySQL Realtime Traffic Emulator),"[""go"", ""mtre"", ""mysql"", ""mysql-realtime-traffic-emulator"", ""opensource""]","{오픈소스,데이터베이스}"
ckn8nqv6o23249nqywfs32wz0,Spring Cloud Gateway - Yun Blog | 기술 블로그,[],"{Framework,클라우드,서버 / 백엔드}"
ckg7ru6jp4402310p6ucite1wr,Go의 철학,[],{Go}
ckg90hcfg2014310o3vsglg1qj,브라우저는 어떻게 동작하는가?,"[""CSS"", ""HTML"", ""브라우저"", ""파싱"", ""렌더링"", ""파서"", ""webkit"", ""gecko"", ""dom""]",{웹 프론트엔드}
ckjtall1b480861mo5qv8zdv7h,Android 개인정보 보호 및 보안에 대한 업데이트를 확인해보세요,"[""Android""]",{안드로이드}
ckn8nsnzv40239nqymq6e1nxb,가벼운 Golang 이미지 만들기,[],{Go}
ckh4hhixq893610yqotdt311zs,"JavaScript 번들러로 본 조선시대 붕당의 이해 - 재그지그의 개발 블로그
  ",[],"{JavaScript,개발 일반}"
ckn8o0xq0114659nqymt6prhlz,Telepresence로 Kubernetes 클러스터에서 실행할 애플리케이션을 로컬 환경에서 개발하기,"[""Telepresence"", ""Kubernetes""]","{데브옵스,Kubernetes}"
ckgj78w69104300yl5vk9jpjj5,랜덤 런치를 위한 조 편성기,[],"{개발 일반,기업 / 스타트업}"
ckgk9no4u4007410qmvwgkpiqz,퀵 정렬 (Quick Sort),[],{컴퓨터 과학}
ckn72a0876128442dpcvvhgvxr5,스프링 부트 2.0 JPA Auto-configuration의 변화 | Popit,"[""소프트웨어"", ""Spring Boot"", ""Spring"", ""JPA""]","{Java,세미나,서버 / 백엔드}"
ckgbpyoj3155410phaqxmfxfb,Why GUID is needed,,"{서버 / 백엔드,데이터베이스}"
ckga4uba62030110nz9sdooqqu,블록체인과 비트코인 : TOAST Meetup,,{블록체인}
ckj16vihd33222ys6q2gj59u4,"개발자의 글쓰기, 기술 블로그에 대하여",[],"{동기부여,개발 일반,비전공자 & 신입,커리어}"
ckn8o2tfk124369nqys4ec2obw,Generators in Javascript: How to use them,[],{JavaScript}
ckhe6a3314291310n7m4fmley5,Kotlin 확장 함수로 코드 가독성을 개선해보세요!,[],"{Kotlin,안드로이드}"
ckga5lt7k2937610nznp61ol8g,[Spring 레퍼런스] 16장 웹 MVC 프레임워크 #2,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}]","{Java,디자인패턴}"
ckk23b1oo3480721tkl2ufsvazf,Slack Block Kit 활용,[],"{Java,개발 일반,툴 / 생산성}"
ckgfya8kz822410qiumtwb40y,좋은 기술 블로그를 만들어 나가기 위한 8가지 제언,[],"{비전공자 & 신입,동기부여,개발 일반}"
ckn86pvse8136252dpcbe2eiv7r,AWS Lambda@Edge에서 실시간 이미지 리사이즈 & WebP 형식으로 변환,"[""Lambda Edge"", ""Image Resizing"", ""당근마켓"", ""프로그래밍"", ""Programming""]","{데브옵스,AWS}"
ckn8ns46s34649nqy4fi5esn2,Github 프로필에 나의 Daliy 코딩 시간을 적용해보자!,[],{Git / Github}
ckn8ns8jt36109nqymzkvcvvv,spring-jpa-best-practices,,"{Framework,서버 / 백엔드,Java}"
ckn8oe0x9185389nqy333p0oj3,자바 Stomp Client 성능 개선기,,"{Java,Performance}"
ckghaz6t611293510qilon1kzvp,꼼꼼하고 이해하기 쉬운 XLNet 논문 리뷰,[],"{머신러닝,데이터 과학}"
ckn8nyskg102819nqyqfbyj19m,컨플루언스 모바일 - SLiPP::위키,[],{모바일}
ckn8nw4ke75959nqyizubgs4r,RESTful API를 설계하기 위한 디자인 팁,[],{서버 / 백엔드}
ckm5nb3jm11431612dpmgaf4lxix,나의 성장을 도와준 고마운 책들,[],{개발 일반}
ckg90k67e2058010o3fjnoauyy,개발자에게 좋은 직장 혹은 좋은 환경,"[{""name"": {""name"": ""개발 일반""}}, {""name"": {""name"": ""개발 문화/철학/방법론""}}]",{개발 일반}
ckn8nz2lw105559nqypwctpyh9,JPA (Java Persistence API) 기본 개념,[],{Java}
ckg7rfdw94061710p60zxjoq9u,"2019년과 이후 JavaScript의 동향 - WebAssembly","[""javascript"", ""WebAssembly""]","{Tech,개발 일반,JavaScript}"
ckmverh3e7507972dpmf72ri3fs,"Flask, marshmallow, apispec으로 API 문서화 자동화하기",,"{개발 일반,Python,Framework,툴 / 생산성}"
ckmy68lt5126628926pmw1ml130e,Java8+ Instant vs LocalDateTime 각 사용방법,"[""Java""]",{Java}
ckgaett146347510nzundunb72,CodeReview에 대해,,"{개발 일반,세미나}"
